Player,Team,Age,Position,GP,DFGM,DFGA,DFG_PCT,FG_PCT,Season
Luke Kennard,DET,22,G,72,2.3,4.3,54.2,49.7,2017-18
Marco Belinelli,PHI,32,G-F,79,2.4,4.3,56,50,2017-18
Josh Huestis,OKC,26,G,59,1.9,4.3,45.4,50.7,2017-18
Jonas Jerebko,UTA,31,F,71,2.1,4.2,50.8,51.7,2017-18
Pat Connaughton,POR,25,G-F,82,1.8,4.2,42.4,49.6,2017-18
Royce O'Neale,UTA,25,F,62,1.9,4.2,46.2,50.1,2017-18
Doug McDermott,DAL,26,F,78,2,4.1,48,50.2,2017-18
Bryn Forbes,SAS,24,G,78,2.2,4.1,53.3,49.9,2017-18
Semi Ojeleye,BOS,23,F,67,2,4.1,49.6,50.7,2017-18
Mario Chalmers,MEM,32,G,66,2.2,4.1,54.8,49.7,2017-18
Ian Clark,NOP,27,G,72,2.1,4.1,50.7,48.6,2017-18
Shaun Livingston,GSW,32,G,70,1.9,3.9,47.5,49.2,2017-18
Devin Harris,DEN,35,G,71,1.9,3.8,50.2,49.7,2017-18
Raymond Felton,OKC,34,G,80,1.9,3.8,50,49.5,2017-18
Nick Young,GSW,33,G-F,80,1.9,3.7,50,49.6,2017-18
Wes Iwundu,ORL,23,F,59,2,3.7,54.4,49.2,2017-18
Isaiah Taylor,ATL,23,G,64,1.7,3.6,47.4,48.3,2017-18
Alex Abrines,OKC,24,G,65,1.8,3.5,50.9,50.6,2017-18
Lance Thomas,NYK,30,F,68,1.6,3.5,46.3,51.9,2017-18
Manu Ginobili,SAS,40,G,63,1.7,3.5,47.5,50.1,2017-18
Treveon Graham,CHA,24,G-F,60,1.9,3.5,52.9,49.2,2017-18
Norman Powell,TOR,25,F-G,66,1.6,3.3,47.3,49.4,2017-18
Sam Dekker,LAC,24,F,71,1.6,3.3,50,51.3,2017-18
Lance Stephenson,IND,27,G,81,1.8,3.1,56.3,50.1,2017-18
CJ Miles,TOR,31,F-G,70,1.6,3.1,49.5,49.9,2017-18
Jodie Meeks,WAS,30,G,74,1.6,3,52.2,49.5,2017-18
Alec Burks,UTA,26,G,60,1.5,2.7,55.6,49.7,2017-18
Jamal Crawford,MIN,38,G,75,1.6,2.7,59,49.8,2017-18
Rudy Gobert,UTA,25,C,81,6.1,14.1,43.3,51.5,2016-17
Robin Lopez,CHI,29,C,81,6.7,13.3,50.2,51.9,2016-17
Marcin Gortat,WAS,33,C,82,6.6,12.3,53.5,51.5,2016-17
Kristaps Porzingis,NYK,21,F,66,5.7,12.3,46.4,51,2016-17
Nikola Jokic,DEN,22,F-C,72,7,12.2,57,52.3,2016-17
Myles Turner,IND,21,C,80,5.7,12.1,47.5,51.5,2016-17
Tristan Thompson,CLE,26,C,78,5.7,11.6,48.9,50.7,2016-17
Gorgui Dieng,MIN,27,F-C,82,5.9,11.3,52.4,51.1,2016-17
Hassan Whiteside,MIA,28,C,77,5.4,11.3,47.8,51.8,2016-17
DeAndre Jordan,LAC,28,C,81,5.4,11.3,47.8,51.4,2016-17
Draymond Green,GSW,27,F,76,5,11.3,44.6,50.7,2016-17
Karl-Anthony Towns,MIN,21,C,82,5.6,11.2,50.2,51.2,2016-17
Brook Lopez,BKN,29,C,75,5.3,11.2,47.9,51.3,2016-17
Al Horford,BOS,31,C,68,5.6,11.1,50.9,50.7,2016-17
Steven Adams,OKC,23,C,80,5.5,11,50.3,51.1,2016-17
Nikola Vucevic,ORL,26,C,75,5.3,11,48.5,51.3,2016-17
DeMarcus Cousins,NOP,26,F-C,72,5.2,10.9,47.8,51.8,2016-17
Paul Millsap,ATL,32,F,69,5.8,10.9,53.2,50.6,2016-17
Anthony Davis,NOP,24,F-C,75,4.8,10.7,45.1,52,2016-17
Clint Capela,HOU,23,C,65,5.4,10.5,51.8,51.3,2016-17
Kevin Love,CLE,28,F,60,5.3,10.2,51.7,51,2016-17
Pau Gasol,SAS,36,C,63,4.9,9.9,49,51.7,2016-17
Mason Plumlee,DEN,27,C,81,5,9.9,50.6,51.6,2016-17
LaMarcus Aldridge,SAS,31,F,71,4.2,9.9,42.9,51,2016-17
Alex Len,PHX,24,C,75,4.6,9.7,47.3,51.4,2016-17
Marc Gasol,MEM,32,C,74,4.7,9.6,48.8,51.9,2016-17
Serge Ibaka,TOR,27,F,79,4.8,9.6,50.7,50.8,2016-17
Andre Drummond,DET,23,C,81,5.2,9.5,54.5,51.8,2016-17
Jonas Valanciunas,TOR,25,C,79,4.7,9.4,49.7,51.8,2016-17
Jusuf Nurkic,POR,22,C,63,4.6,9.2,50.2,51.7,2016-17
Julius Randle,LAL,22,F,74,4.9,9,54.4,51.3,2016-17
Cody Zeller,CHA,24,C,62,4.5,8.8,50.8,51.7,2016-17
Andre Roberson,OKC,25,F,79,4,8.7,45.6,50.3,2016-17
Markieff Morris,WAS,27,F,76,4.2,8.6,49.1,50.6,2016-17
Kevin Durant,GSW,28,F,61,3.9,8.6,45,50.6,2016-17
Bismack Biyombo,ORL,24,C-F,81,4.4,8.5,51.4,50.8,2016-17
Amir Johnson,BOS,30,F,80,4.1,8.4,48.5,51.3,2016-17
Andrew Wiggins,MIN,22,F,82,4.6,8.2,56.2,51.1,2016-17
Channing Frye,CLE,34,F,74,4.1,8.2,50,50.8,2016-17
Al-Farouq Aminu,POR,26,F,61,3.9,8.2,47.5,50.6,2016-17
Blake Griffin,LAC,28,F,61,4.1,8.2,50.2,50.8,2016-17
Jon Leuer,DET,28,F,75,4.3,8.2,52.5,50.3,2016-17
Enes Freedom,OKC,25,C,72,4,8.1,49.4,51,2016-17
Ryan Anderson,HOU,29,F,72,4.2,8,52.2,50.3,2016-17
Tobias Harris,DET,24,F,82,4,7.9,51.4,50.9,2016-17
Giannis Antetokounmpo,MIL,22,F-G,80,3.5,7.9,44.6,51.4,2016-17
Justin Hamilton,BKN,27,C,62,4,7.8,50.8,51.2,2016-17
Dwight Howard,ATL,31,C,74,3.5,7.8,45.4,51.8,2016-17
James Harden,HOU,27,G,81,4.2,7.8,53.6,50.2,2016-17
Wilson Chandler,DEN,30,F,70,3.5,7.8,44.8,50.8,2016-17
CJ McCollum,POR,25,G,80,3.7,7.7,48.7,48.3,2016-17
Willy Hernangomez,NYK,23,C,72,4.1,7.7,53.4,51.4,2016-17
Frank Kaminsky,CHA,24,C,75,4,7.7,52.1,51,2016-17
Michael Kidd-Gilchrist,CHA,23,F,81,3.8,7.6,49.6,50.3,2016-17
Kelly Olynyk,BOS,26,C-F,75,4,7.5,52.8,50.1,2016-17
Damian Lillard,POR,26,G,75,3.8,7.5,50.8,48.7,2016-17
Dario Saric,PHI,23,F,81,3.7,7.4,50.3,50.4,2016-17
Eric Bledsoe,PHX,27,G,64,4,7.4,54.8,49.1,2016-17
Greg Monroe,MIL,27,C,80,4.1,7.3,55.5,51,2016-17
Thaddeus Young,IND,29,F,73,3.7,7.3,50.5,50.7,2016-17
James Johnson,MIA,30,F,76,3.1,7.3,42.3,50.1,2016-17
John Henson,MIL,26,C-F,58,3.6,7.2,50.1,51.4,2016-17
Marvin Williams,CHA,31,F,76,3.5,7.1,49,50.9,2016-17
Nene,HOU,34,C-F,67,3.8,7.1,53.5,50.2,2016-17
Robert Covington,PHI,26,F,67,3.4,7.1,48.4,50,2016-17
LeBron James,CLE,32,F,74,3.6,7,50.9,50.7,2016-17
Zaza Pachulia,GSW,33,C,70,4,7,57,51.6,2016-17
Danilo Gallinari,DEN,28,F,62,3.3,7,47.8,49.4,2016-17
Harrison Barnes,DAL,25,F,78,3.6,7,51.9,50.8,2016-17
Taj Gibson,OKC,32,F,78,3.3,6.9,47.3,51,2016-17
Ersan Ilyasova,ATL,30,F,82,3.4,6.9,48.6,50.6,2016-17
Mike Conley,MEM,29,G,69,3.5,6.9,50,49.4,2016-17
Paul George,IND,27,F,74,3.5,6.8,51.9,50.7,2016-17
Goran Dragic,MIA,31,G,73,3.3,6.8,49,48.7,2016-17
Otto Porter Jr.,WAS,24,F,80,3.5,6.8,51.9,50.1,2016-17
Elfrid Payton,ORL,23,G,82,3.4,6.8,49.7,49,2016-17
Tyler Johnson,MIA,25,G,73,3.2,6.8,47.8,48.1,2016-17
Danny Green,SAS,30,G-F,67,3.2,6.7,47.3,50.2,2016-17
Kosta Koufos,SAC,28,C,71,3.2,6.7,48,52.2,2016-17
Klay Thompson,GSW,27,G,78,3.2,6.7,47.8,49.6,2016-17
Tarik Black,LAL,25,C-F,67,3.1,6.7,47.3,51.9,2016-17
Rondae Hollis-Jefferson,BKN,22,F,77,3.3,6.7,50,50.3,2016-17
Jrue Holiday,NOP,27,G,67,3,6.6,45.8,49.5,2016-17
Jimmy Butler,CHI,27,F,76,3.3,6.6,49.6,50.5,2016-17
Kemba Walker,CHA,27,G,79,3.3,6.6,49.7,49.2,2016-17
Nikola Mirotic,CHI,26,F,70,3,6.5,46,49.8,2016-17
Dewayne Dedmon,SAS,27,C,75,2.7,6.5,41.6,50.6,2016-17
Marreese Speights,LAC,29,F-C,82,3.3,6.5,51.3,51.3,2016-17
Patrick Beverley,HOU,28,G,67,3.6,6.5,55.9,49.7,2016-17
Kyle O'Quinn,NYK,27,C-F,79,3,6.5,46.5,51.2,2016-17
Zach Randolph,MEM,35,F,73,3.5,6.4,54.4,51.2,2016-17
Devin Booker,PHX,20,G,76,3.3,6.4,51.6,49.4,2016-17
Derrick Rose,NYK,28,G,64,3.1,6.4,48.3,49.4,2016-17
Meyers Leonard,POR,25,F-C,73,3.2,6.4,49.4,51.1,2016-17
Kyle Lowry,TOR,31,G,59,3.4,6.4,53.9,49.2,2016-17
DeMarre Carroll,TOR,30,F,71,3.1,6.3,48.1,50.8,2016-17
Victor Oladipo,OKC,25,G,67,3.4,6.3,54.1,49.8,2016-17
Larry Nance Jr.,LAL,24,F,62,3.6,6.3,56.6,50.7,2016-17
Maurice Harkless,POR,24,F,77,2.8,6.3,43.9,50.5,2016-17
Jeff Teague,IND,29,G,81,3.4,6.3,54.7,49,2016-17
Trevor Booker,BKN,29,F,70,3,6.3,47.8,50.9,2016-17
Solomon Hill,NOP,26,F,80,3.1,6.3,48.9,50.1,2016-17
Dante Cunningham,NOP,30,F,66,3.2,6.2,51.2,50.4,2016-17
Kyrie Irving,CLE,25,G,72,3.4,6.2,54.3,49.3,2016-17
Chris Paul,LAC,32,G,61,3.3,6.2,53.6,49.8,2016-17
Domantas Sabonis,OKC,21,F,81,2.9,6.2,47.2,50.6,2016-17
Thabo Sefolosha,ATL,33,F,62,3.3,6.1,53.4,50.1,2016-17
Luc Mbah a Moute,LAC,30,F,80,2.7,6.1,44.1,50.3,2016-17
Kenneth Faried,DEN,27,F,60,3.3,6.1,54.1,50.6,2016-17
Marcus Morris Sr.,DET,27,F,79,2.7,6.1,44.5,51.2,2016-17
Evan Turner,POR,28,G-F,65,3,6.1,48.5,50,2016-17
Cristiano Felicio,CHI,24,F-C,66,3.2,6.1,53.3,50.6,2016-17
Ish Smith,DET,28,G,81,3.1,6,51.6,48.9,2016-17
David Lee,SAS,34,F-C,78,2.9,6,48.6,50.7,2016-17
Bradley Beal,WAS,24,G,77,3.3,6,54.1,49.5,2016-17
Aaron Gordon,ORL,21,F,80,2.9,6,48.7,50.2,2016-17
Jared Dudley,PHX,31,F,64,2.7,6,45.5,51,2016-17
JaMychal Green,MEM,27,F,77,2.8,6,46.7,50.6,2016-17
Ricky Rubio,MIN,26,G,75,3.1,5.9,53.4,50.1,2016-17
Kawhi Leonard,SAS,26,F,73,2.8,5.9,47.2,50.4,2016-17
Courtney Lee,NYK,31,G,77,3.2,5.9,53.9,49.9,2016-17
Jae Crowder,BOS,26,F,72,2.8,5.9,47.9,50.2,2016-17
Mike Muscala,ATL,25,F-C,68,2.8,5.8,47.2,51,2016-17
Aron Baynes,DET,30,C-F,74,2.5,5.8,42.6,51.3,2016-17
Willie Cauley-Stein,SAC,23,C,75,2.9,5.8,50,51.2,2016-17
Wesley Matthews,DAL,30,G-F,72,2.8,5.8,48.1,50.1,2016-17
Kent Bazemore,ATL,27,F-G,73,2.6,5.8,45.4,49.3,2016-17
Austin Rivers,LAC,24,G,74,2.8,5.8,48.6,48.7,2016-17
Evan Fournier,ORL,24,G,68,2.7,5.8,46.9,49.6,2016-17
John Wall,WAS,26,G,78,2.8,5.7,48.3,49,2016-17
Dennis Schroder,ATL,23,G,79,2.7,5.7,46.6,48.7,2016-17
Marquese Chriss,PHX,19,F,80,3,5.7,53.1,50.9,2016-17
Trevor Ariza,HOU,32,F,80,3,5.7,52.8,50.5,2016-17
Carmelo Anthony,NYK,33,F,74,2.9,5.7,51.7,50.8,2016-17
Rodney McGruder,MIA,25,G,77,3.1,5.6,55.6,50,2016-17
David West,GSW,36,F,68,2.5,5.5,45.6,50.5,2016-17
Jeff Green,ORL,30,F,69,2.9,5.5,52.1,50,2016-17
Patrick Patterson,TOR,28,F,65,2.4,5.5,43.2,50.4,2016-17
Bojan Bogdanovic,WAS,28,G,80,3,5.5,54.2,49.9,2016-17
Gordon Hayward,UTA,27,F,73,2.5,5.5,46,49.4,2016-17
E'Twaun Moore,NOP,28,G,73,2.8,5.5,50.5,49.7,2016-17
Isaiah Thomas,BOS,28,G,76,2.9,5.5,52.6,49,2016-17
D'Angelo Russell,LAL,21,G,62,3.1,5.5,56,50,2016-17
Nemanja Bjelica,MIN,29,F,63,2.8,5.5,50.7,50.4,2016-17
Noah Vonleh,POR,21,F,72,2.6,5.5,47.1,51.2,2016-17
Kyle Korver,CLE,36,G,67,3,5.5,55.6,50.1,2016-17
JJ Redick,LAC,33,G,78,2.9,5.4,54,49.8,2016-17
Nik Stauskas,PHI,23,G,80,3,5.4,54.7,49.6,2016-17
Dwight Powell,DAL,25,F-C,74,2.9,5.4,52.7,50.4,2016-17
Anthony Tolliver,SAC,32,F,64,3,5.4,55.2,51,2016-17
Jameer Nelson,DEN,35,G,74,2.8,5.4,52.4,49.1,2016-17
Will Barton,DEN,26,G-F,59,3,5.4,54.9,49.7,2016-17
P.J. Tucker,TOR,32,F,79,2.5,5.3,47.5,50.2,2016-17
Brandon Ingram,LAL,19,F,78,2.8,5.3,51.9,49.6,2016-17
Cory Joseph,TOR,25,G,79,2.7,5.3,51.4,48.4,2016-17
Jason Smith,WAS,31,F-C,73,2.6,5.3,50.3,50.6,2016-17
Seth Curry,DAL,26,G,69,2.6,5.3,49.2,49.6,2016-17
Isaiah Whitehead,BKN,22,G,73,2.5,5.3,48,48.6,2016-17
Marcus Smart,BOS,23,G,79,2.6,5.3,49.9,49.6,2016-17
T.J. McConnell,PHI,25,G,81,2.7,5.2,51.2,48.7,2016-17
Luke Babbitt,MIA,28,F,65,2.7,5.2,51.5,50.6,2016-17
Nicolas Batum,CHA,28,G,77,2.6,5.2,50.4,50.4,2016-17
Stephen Curry,GSW,29,G,79,2.5,5.2,48.7,49.1,2016-17
Jordan Clarkson,LAL,25,G,82,2.8,5.2,53.3,49,2016-17
Deron Williams,CLE,33,G,62,2.5,5.2,49.1,48.9,2016-17
Salah Mejri,DAL,31,C,69,2.6,5.1,50.4,51.1,2016-17
Garrett Temple,SAC,31,G,65,2.6,5.1,51.2,49.2,2016-17
Malcolm Brogdon,MIL,24,G,75,2.7,5.1,52.2,49.3,2016-17
Rajon Rondo,CHI,31,G,69,2.8,5.1,53.8,49.8,2016-17
T.J. Warren,PHX,23,F,63,2.6,5.1,51.2,50.8,2016-17
Tony Snell,MIL,25,G-F,80,2.7,5.1,52.2,49.3,2016-17
Eric Gordon,HOU,28,G,75,2.4,5.1,47.5,49.4,2016-17
Willie Reed,MIA,27,F-C,70,2.5,5,50.6,51.2,2016-17
Sam Dekker,HOU,23,F,77,2.4,5,48.3,49.9,2016-17
Kentavious Caldwell-Pope,DET,24,G,76,2.7,4.9,54.1,49.3,2016-17
Jamal Murray,DEN,20,G,81,2.4,4.9,49,48.7,2016-17
Matt Barnes,GSW,37,F,74,2.8,4.9,56.4,50.8,2016-17
Richard Jefferson,CLE,37,F,79,2.4,4.9,48.8,49.3,2016-17
Andre Iguodala,GSW,33,G-F,76,2.3,4.9,46.9,49.5,2016-17
Rodney Hood,UTA,24,G,59,2.4,4.9,49.8,49.2,2016-17
Dorian Finney-Smith,DAL,24,F,78,2.5,4.8,52.6,50,2016-17
Doug McDermott,OKC,25,F,65,2.7,4.8,55.3,50,2016-17
Terrence Ross,ORL,26,F,77,2.6,4.8,53.9,49.3,2016-17
Buddy Hield,SAC,24,G,81,2.7,4.8,56.8,49.7,2016-17
Jerami Grant,OKC,23,F,78,2.1,4.8,45.3,50.4,2016-17
Al Jefferson,IND,32,C,63,2.4,4.7,51.3,50.9,2016-17
Matthew Dellavedova,MIL,26,G,76,2.5,4.7,53.2,49.3,2016-17
Boris Diaw,UTA,35,C-F,72,2.4,4.7,51.8,50.4,2016-17
Sean Kilpatrick,BKN,27,G,69,2.6,4.7,55,49.9,2016-17
Tim Hardaway Jr.,ATL,25,G,78,2.2,4.6,47.2,49.6,2016-17
Iman Shumpert,CLE,27,G,76,2.2,4.6,48.1,49.5,2016-17
Tim Frazier,NOP,26,G,65,2.3,4.6,51.2,49.3,2016-17
Trey Lyles,UTA,21,F,70,2.2,4.5,48.7,50.5,2016-17
DeMar DeRozan,TOR,27,G,73,2.3,4.5,50.6,50,2016-17
Nick Young,LAL,32,G-F,60,2.6,4.5,57.9,49.4,2016-17
Glenn Robinson III,IND,23,G-F,66,2.2,4.5,48.7,49.3,2016-17
Russell Westbrook,OKC,28,G,80,2.4,4.5,54.8,50.2,2016-17
Bobby Portis,CHI,22,F,63,2.3,4.4,52.3,51.3,2016-17
Gerald Henderson,PHI,29,G,71,2.3,4.4,52.2,49.5,2016-17
Allen Crabbe,POR,25,G,79,2.2,4.4,50.1,48.7,2016-17
James Ennis III,MEM,26,F,63,2.2,4.4,50,50.5,2016-17
Dwyane Wade,CHI,35,G,60,2.3,4.4,51.7,50.2,2016-17
Dante Exum,UTA,21,G,65,2,4.4,45.4,49,2016-17
Darren Collison,SAC,29,G,68,2.3,4.3,53,48.9,2016-17
Raymond Felton,LAC,33,G,80,2,4.3,47,48.7,2016-17
Tony Parker,SAS,35,G,62,2.5,4.3,56.9,48.8,2016-17
Wayne Ellington,MIA,29,G,62,2.2,4.3,50.8,49.2,2016-17
Jonas Jerebko,BOS,30,F,78,2.3,4.3,53.1,50.2,2016-17
JaVale McGee,GSW,29,C,76,2.1,4.3,48.5,50.6,2016-17
Arron Afflalo,SAC,31,G,61,2.4,4.2,56.6,50.4,2016-17
Tony Allen,MEM,35,G-F,70,2.2,4.2,51.9,50.2,2016-17
Monta Ellis,IND,31,G,73,2,4.1,50.2,49.2,2016-17
Kelly Oubre Jr.,WAS,21,F,76,2.1,4,52.6,49.4,2016-17
Lou Williams,HOU,30,G,81,2.1,4,52.6,49.1,2016-17
Vince Carter,MEM,40,G-F,73,1.8,3.9,45.1,50.2,2016-17
Andrew Harrison,MEM,22,G,68,1.9,3.9,48.5,47.9,2016-17
Mirza Teletovic,MIL,31,F,70,2.2,3.9,55.1,50.1,2016-17
Joffrey Lauvergne,CHI,25,C-F,66,2.1,3.9,52.9,50.4,2016-17
Justin Holiday,NYK,28,G,82,2,3.8,53.4,49.7,2016-17
Jerian Grant,CHI,24,G,60,1.9,3.8,50.2,49.8,2016-17
Randy Foye,BKN,33,G,67,1.7,3.8,44.9,49.1,2016-17
Ty Lawson,SAC,29,G,69,1.9,3.8,51.3,48.3,2016-17
Joe Johnson,UTA,36,F-G,78,1.8,3.8,47.5,50,2016-17
Jeremy Lamb,CHA,25,G,61,2.1,3.8,56.5,49.4,2016-17
Patty Mills,SAS,28,G,80,2,3.8,53.2,49.2,2016-17
Cole Aldrich,MIN,28,C,58,2,3.7,55.1,51.3,2016-17
Justin Anderson,PHI,23,G-F,66,1.8,3.7,48.4,49.7,2016-17
Timothe Luwawu-Cabarrot,PHI,22,G-F,68,1.9,3.7,50.4,49.5,2016-17
Jamal Crawford,LAC,37,G,82,1.9,3.6,52.3,49.5,2016-17
Wesley Johnson,LAC,29,F,65,1.7,3.6,48.1,48.9,2016-17
Joe Ingles,UTA,29,F,80,1.8,3.6,48.4,50.2,2016-17
Brandon Jennings,WAS,27,G,81,1.9,3.6,54.3,48.7,2016-17
Ben McLemore,SAC,24,G,59,1.9,3.6,53.8,49.5,2016-17
Kris Dunn,MIN,23,G,78,1.8,3.6,50.9,49.6,2016-17
Patrick McCaw,GSW,21,G,65,1.9,3.5,53.9,49.7,2016-17
D.J. Augustin,ORL,29,G,78,1.9,3.5,55.7,48.2,2016-17
Langston Galloway,SAC,25,G,72,1.6,3.4,47.4,49.1,2016-17
Terry Rozier,BOS,23,G,72,1.7,3.4,49.2,48,2016-17
Kyle Anderson,SAS,23,G-F,61,1.6,3.4,48.3,49.6,2016-17
Troy Daniels,MEM,25,G,65,1.6,3.3,48.8,49,2016-17
Sergio Rodriguez,PHI,31,G,68,1.8,3.3,54.7,47.5,2016-17
Jaylen Brown,BOS,20,F,77,1.5,3.3,45.6,50.2,2016-17
Semaj Christon,OKC,24,G,61,1.8,3.3,54.8,47.8,2016-17
Marco Belinelli,CHA,31,G-F,74,1.8,3.3,56.4,49.6,2016-17
Alex Abrines,OKC,23,G-F,65,1.7,3.3,53.6,49.2,2016-17
Norman Powell,TOR,24,G,69,1.7,3.2,54.3,49.4,2016-17
Jonathon Simmons,SAS,27,G-F,74,1.7,3.2,54.4,49.5,2016-17
CJ Miles,IND,30,F-G,75,1.5,3.2,46.9,49.6,2016-17
Malcolm Delaney,ATL,28,G,70,1.8,3.2,55.6,49,2016-17
Mario Hezonja,ORL,22,G-F,59,1.5,3.1,46.8,50.1,2016-17
Stanley Johnson,DET,21,F,71,1.4,3.1,47.5,48.6,2016-17
Shaun Livingston,GSW,31,G,76,1.5,3,49.1,48.8,2016-17
Manu Ginobili,SAS,39,G,67,1.5,2.9,50.8,49.9,2016-17
Jason Terry,MIL,39,G,74,1.4,2.8,48.3,48.7,2016-17
Devin Harris,DAL,34,G,63,1.4,2.8,50.3,50,2016-17
Aaron Brooks,IND,32,G,61,1.4,2.7,53.3,48.2,2016-17
Corey Brewer,LAL,31,F,82,1.4,2.6,54.9,49.7,2016-17
Ian Clark,GSW,26,G,72,1.4,2.5,56.8,48.9,2016-17
Mindaugas Kuzminskas,NYK,27,F,64,1.6,2.5,63.3,50.1,2016-17
Shabazz Muhammad,MIN,24,F,77,1.3,2.4,55.1,50.9,2016-17
Leandro Barbosa,PHX,34,G,58,1.2,2.2,55.4,49.2,2016-17
DeMarcus Cousins,SAC,25,C-F,64,6.5,13.9,46.9,49.6,2015-16
Brook Lopez,BKN,28,C,73,6.4,13.8,46.3,50.5,2015-16
Hassan Whiteside,MIA,27,C,73,6.4,13.6,47.3,50.3,2015-16
Marcin Gortat,WAS,32,C,75,6.3,13.3,47.6,50.2,2015-16
Pau Gasol,CHI,35,C-F,72,6,13.3,45.4,50.8,2015-16
DeAndre Jordan,LAC,27,C,77,5.7,12.9,44.1,49.7,2015-16
Andre Drummond,DET,22,C,81,6.4,12.5,50.8,50.8,2015-16
Draymond Green,GSW,26,F,81,5.3,12.2,43.3,49.1,2015-16
Serge Ibaka,OKC,26,F,78,5.7,12.1,47.6,49.5,2015-16
Al Horford,ATL,30,C-F,82,5.6,12.1,46.5,49.7,2015-16
Robin Lopez,NYK,28,C,82,5.7,11.9,48.1,50.1,2015-16
Nikola Vucevic,ORL,25,C,64,5.5,11.6,47.7,50.1,2015-16
Karl-Anthony Towns,MIN,20,C-F,82,5.6,11.5,49,50.5,2015-16
Derrick Favors,UTA,24,F-C,62,5.2,11.3,46.2,50.3,2015-16
Anthony Davis,NOP,23,F-C,61,5.2,11.3,46.1,50.1,2015-16
Steven Adams,OKC,22,C,80,4.8,11.1,43.6,50.2,2015-16
Kevin Love,CLE,27,F,77,5.8,10.9,52.8,49.6,2015-16
Kristaps Porzingis,NYK,20,F-C,72,4.8,10.8,44.7,50,2015-16
Rudy Gobert,UTA,24,C,61,4.8,10.8,44.9,50.1,2015-16
Dwight Howard,HOU,30,C,70,5.3,10.7,49.4,49.4,2015-16
Jonas Valanciunas,TOR,24,C,59,5.1,10.6,48.2,49.9,2015-16
Zaza Pachulia,DAL,32,C,76,5.4,10.6,51.5,50,2015-16
Tim Duncan,SAS,40,C-F,61,4.6,10.5,43.5,49.9,2015-16
Nerlens Noel,PHI,22,F-C,67,5.1,10.5,48.7,50.5,2015-16
Tristan Thompson,CLE,25,C-F,81,5,10.4,48.4,49.2,2015-16
Paul Millsap,ATL,31,F,81,5.1,10.3,49.2,49.8,2015-16
LaMarcus Aldridge,SAS,30,F,74,4.8,10.3,46.5,49.3,2015-16
Greg Monroe,MIL,26,C-F,79,5.2,10.2,50.7,50.2,2015-16
Dirk Nowitzki,DAL,38,F,75,5.1,10.1,50.3,49.6,2015-16
Mason Plumlee,POR,26,C-F,82,5.2,10,52.4,51,2015-16
Roy Hibbert,LAL,29,C,81,5,9.9,50.8,50.5,2015-16
Myles Turner,IND,20,F-C,60,4.5,9.5,47.1,49.6,2015-16
Ian Mahinmi,IND,29,C,71,4.7,9.4,49.6,49.5,2015-16
Alex Len,PHX,23,C,77,4.5,9.3,48.5,50.2,2015-16
Gorgui Dieng,MIN,26,C-F,82,4.8,9.2,52.2,50.1,2015-16
Andrew Bogut,GSW,31,C,70,4.1,9.2,44.9,49.9,2015-16
Jared Sullinger,BOS,24,C-F,80,4.3,9.1,48,50.2,2015-16
Thaddeus Young,BKN,28,F,73,4.8,8.9,53.9,49.7,2015-16
Amir Johnson,BOS,29,F,78,4.1,8.8,46.7,49.7,2015-16
Jordan Hill,IND,28,C,73,4.5,8.7,52,50.1,2015-16
Bismack Biyombo,TOR,23,C-F,81,3.9,8.7,44.5,49.3,2015-16
Ryan Anderson,NOP,28,F,66,4.1,8.5,48.6,48.9,2015-16
Nikola Jokic,DEN,21,C,79,4,8.5,47.8,50.4,2015-16
Clint Capela,HOU,22,F-C,77,3.9,8.4,46.7,49.5,2015-16
Luol Deng,MIA,31,F,74,4.3,8.4,51.1,49.1,2015-16
Giannis Antetokounmpo,MIL,21,F,80,4,8.4,47.4,49.7,2015-16
Timofey Mozgov,CLE,29,C,76,3.9,8.4,46.1,50,2015-16
Meyers Leonard,POR,24,F-C,60,4,8.3,47.8,49.6,2015-16
Jimmy Butler,CHI,26,G-F,67,4.2,8.3,50,49.1,2015-16
Enes Freedom,OKC,24,C,82,4,8.3,47.7,49.6,2015-16
Julius Randle,LAL,21,F,81,4.5,8.2,54.4,49.7,2015-16
Zach Randolph,MEM,34,F,68,4.4,8.2,53.8,50.3,2015-16
Kenneth Faried,DEN,26,F,67,4.4,8.1,54,49.7,2015-16
Cody Zeller,CHA,23,C-F,73,3.9,8.1,47.6,50.4,2015-16
Taj Gibson,CHI,31,F,73,3.8,8.1,46.8,49.5,2015-16
Kosta Koufos,SAC,27,C,77,3.9,8.1,48.3,49.8,2015-16
Tobias Harris,DET,23,F,75,3.9,7.8,50.4,49.2,2015-16
Damian Lillard,POR,25,G,75,3.7,7.8,47.9,47.4,2015-16
Ish Smith,PHI,27,G,73,4,7.8,52.1,47.8,2015-16
Andrew Wiggins,MIN,21,G-F,81,4,7.8,51.2,49,2015-16
Reggie Jackson,DET,26,G,79,4.2,7.8,54.3,47.9,2015-16
Rudy Gay,SAC,29,F,69,3.9,7.7,50.4,49.3,2015-16
Jerami Grant,PHI,22,F,77,3.5,7.7,45.4,49.3,2015-16
James Harden,HOU,26,G,82,4.1,7.7,53.7,49.2,2015-16
Tyson Chandler,PHX,33,C,66,4.3,7.7,55.6,50.8,2015-16
Nikola Mirotic,CHI,25,F,66,3.8,7.6,49.4,49.2,2015-16
